CustomerID,Segment,ML_Cluster,Churn_Risk_Tier,P_Alive_Pct,Churn_Risk_Pct,Recency,Frequency,Monetary,Tenure,AvgOrderValue,TopCategory,R_Score,F_Score,M_Score,T_Score,RFM_Score,RFMT_Mean,Expected_Orders_90d,Predicted_Spend_90d,Predictive_CLV_90d,PCA_1,PCA_2,PCA_3,Strategic_Objective,Recommended_Channel,Recommended_Promotion,Primary_Action_Item,Campaign_Email_Subject,Campaign_CTA,FirstPurchase,LastPurchase,TotalItems,TotalTransactions
CUST-0400,Hibernating,Cluster 1,🔴 High Churn Risk,38.8,61.2,43,5,2904.66,102,580.93,Electronics & Audio,3,2,2,1,322,2.0,1.34,775.84,271.54,-0.7141,-0.6167,-0.5231,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-05-10 17:49:49,2026-07-08 17:02:24,13,5
CUST-0011,Loyalists,Cluster 3,🟢 Low Churn Risk,81.6,18.4,47,9,2885.73,429,320.64,Electronics & Audio,3,3,2,3,332,2.75,1.53,491.06,171.87,0.3973,0.0552,0.3275,"Increase basket size, cross-sell complementary categories, and nurture into Champions.",Automated Email Sequences / SMS Alerts,"Category Bundles, Volume Discounts, Referral Multipliers",Trigger automated cross-sell bundles based on preferred product categories.,💎 Handpicked upgrades for your setup + Member Bonus,Unlock Your Bundle,2025-06-17 08:43:33,2026-07-04 18:17:28,28,12
CUST-0427,Potential Growth,Cluster 1,🟢 Low Churn Risk,93.0,7.0,16,3,2827.36,207,942.45,Electronics & Audio,5,2,2,2,522,2.75,1.32,1240.5,434.18,-0.7413,-0.754,0.3958,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2026-01-25 11:43:38,2026-08-04 18:46:45,14,5
CUST-0252,Hibernating,Cluster 1,🔴 High Churn Risk,43.0,57.0,40,5,2786.89,100,557.38,Smart Office & Furniture,3,2,2,1,322,2.0,1.5,836.74,292.86,-0.7403,-0.6635,-0.4915,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-05-12 16:48:21,2026-07-11 14:43:46,17,8
CUST-0147,Hibernating,Cluster 1,🟡 Moderate Watch,52.3,47.7,33,5,2731.23,93,546.25,Smart Office & Furniture,3,2,2,1,322,2.0,1.91,1041.06,364.37,-0.779,-0.8118,-0.4515,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-05-19 21:21:06,2026-07-18 16:52:24,11,6
CUST-0169,Potential Growth,Cluster 3,🟢 Low Churn Risk,89.2,10.8,22,6,2695.28,237,449.21,Electronics & Audio,4,3,2,2,432,2.75,1.95,874.01,305.9,-0.2097,-0.6108,0.3142,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-12-26 11:02:23,2026-07-28 21:29:11,19,9
CUST-0357,Potential Growth,Cluster 1,🟢 Low Churn Risk,83.3,16.7,10,6,2674.15,69,445.69,Electronics & Audio,5,3,2,1,532,2.75,4.19,1865.45,652.91,-0.7667,-1.6838,-0.1702,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2026-06-12 15:23:48,2026-08-10 12:21:50,19,10
CUST-0385,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,15.7,84.3,120,8,2670.15,318,333.77,Computer Accessories,2,3,2,2,232,2.25,0.34,114.93,40.22,0.1128,0.5058,-0.2269,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-10-06 08:19:05,2026-04-22 14:45:45,20,10
CUST-0280,New Customers,Cluster 1,🟡 Moderate Watch,64.1,35.9,13,3,2636.42,29,878.81,Electronics & Audio,5,2,2,1,522,2.5,2.72,2392.18,837.26,-1.667,-1.8452,-0.7675,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-22 11:15:06,2026-08-06 22:34:06,14,6
CUST-0210,Hibernating,Cluster 1,🟡 Moderate Watch,74.3,25.7,40,5,2618.05,169,523.61,Wearables & Fitness,3,2,2,1,322,2.0,1.81,947.38,331.58,-0.5266,-0.3895,-0.1284,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-03-04 15:00:59,2026-07-10 22:52:01,20,7
CUST-0068,Loyalists,Cluster 3,🟡 Moderate Watch,65.5,34.5,50,8,2548.91,263,318.61,Wearables & Fitness,3,3,2,2,332,2.5,1.68,535.24,187.34,0.021,-0.1136,0.0349,"Increase basket size, cross-sell complementary categories, and nurture into Champions.",Automated Email Sequences / SMS Alerts,"Category Bundles, Volume Discounts, Referral Multipliers",Trigger automated cross-sell bundles based on preferred product categories.,💎 Handpicked upgrades for your setup + Member Bonus,Unlock Your Bundle,2025-11-30 20:37:51,2026-07-01 19:47:09,24,11
CUST-0043,Hibernating,Cluster 3,🟡 Moderate Watch,72.2,27.8,43,6,2523.75,202,420.62,Computer Accessories,3,2,2,2,322,2.25,1.79,751.53,263.04,-0.3254,-0.2829,-0.0453,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-01-30 10:18:21,2026-07-08 17:05:16,25,10
CUST-0119,Loyalists,Cluster 3,🟢 Low Churn Risk,79.7,20.3,35,7,2510.4,236,358.63,Computer Accessories,3,3,2,2,332,2.5,1.99,712.78,249.47,-0.1336,-0.355,0.1305,"Increase basket size, cross-sell complementary categories, and nurture into Champions.",Automated Email Sequences / SMS Alerts,"Category Bundles, Volume Discounts, Referral Multipliers",Trigger automated cross-sell bundles based on preferred product categories.,💎 Handpicked upgrades for your setup + Member Bonus,Unlock Your Bundle,2025-12-27 11:46:14,2026-07-16 20:17:04,20,8
CUST-0329,Loyalists,Cluster 3,🟢 Low Churn Risk,75.2,24.8,60,8,2475.83,394,309.48,Computer Accessories,3,3,2,3,332,2.75,1.37,424.7,148.64,0.1915,0.2055,0.2326,"Increase basket size, cross-sell complementary categories, and nurture into Champions.",Automated Email Sequences / SMS Alerts,"Category Bundles, Volume Discounts, Referral Multipliers",Trigger automated cross-sell bundles based on preferred product categories.,💎 Handpicked upgrades for your setup + Member Bonus,Unlock Your Bundle,2025-07-22 17:25:12,2026-06-21 16:53:01,24,9
CUST-0061,Potential Growth,Cluster 3,🟢 Low Churn Risk,87.4,12.6,31,5,2440.75,240,488.15,Computer Accessories,4,2,2,2,422,2.5,1.63,793.96,277.89,-0.3912,-0.3536,0.2309,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-12-23 08:33:08,2026-07-20 18:56:23,20,8
CUST-0200,Potential Growth,Cluster 1,🟢 Low Churn Risk,92.8,7.2,8,3,2422.09,96,807.36,Electronics & Audio,5,1,2,1,512,2.25,2.25,1814.61,635.11,-1.1519,-1.5076,0.2208,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2026-05-16 15:43:47,2026-08-12 12:47:45,9,3
CUST-0148,Hibernating,Cluster 1,🟡 Moderate Watch,51.8,48.2,40,5,2396.28,112,479.26,Smart Office & Furniture,3,2,2,1,322,2.0,1.68,805.16,281.8,-0.7556,-0.5829,-0.3659,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-04-30 14:05:28,2026-07-11 20:02:27,17,7
CUST-0230,New Customers,Cluster 1,🟡 Moderate Watch,48.5,51.5,17,3,2386.5,30,795.5,Electronics & Audio,5,2,2,1,522,2.5,2.04,1620.45,567.16,-1.7011,-1.6586,-0.8194,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-21 12:07:18,2026-08-03 21:10:52,8,4
CUST-0381,Potential Growth,Cluster 3,🟢 Low Churn Risk,91.6,8.4,23,9,2373.0,516,263.67,Computer Accessories,4,3,2,4,432,3.25,1.46,384.79,134.67,0.4088,-0.2465,0.8125,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-03-22 16:43:49,2026-07-28 15:50:40,21,9
CUST-0181,Potential Growth,Cluster 1,🔴 High Churn Risk,10.7,89.3,32,6,2316.49,60,386.08,Smart Office & Furniture,4,3,2,1,432,2.5,0.58,223.43,78.2,-0.9158,-1.0565,-0.6815,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2026-06-21 20:13:59,2026-07-18 21:53:52,21,9
CUST-0266,Potential Growth,Cluster 1,🟢 Low Churn Risk,93.3,6.7,14,3,2300.72,206,766.91,Wearables & Fitness,5,2,2,2,522,2.75,1.33,1016.75,355.86,-0.833,-0.8011,0.5171,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2026-01-25 21:47:06,2026-08-06 18:22:46,7,3
CUST-0399,Potential Growth,Cluster 3,🟢 Low Churn Risk,82.7,17.3,30,8,2241.68,259,280.21,Apparel & Lifestyle,4,3,2,2,432,2.75,2.15,601.41,210.49,-0.0338,-0.407,0.2822,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-12-03 22:08:20,2026-07-21 17:38:07,24,10
CUST-0294,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,25.6,74.4,129,7,2240.39,349,320.06,Wearables & Fitness,2,3,2,2,232,2.25,0.46,147.95,51.78,-0.0283,0.6493,-0.1244,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-09-05 14:53:51,2026-04-13 20:35:14,22,8
CUST-0221,Loyalists,Cluster 3,🟢 Low Churn Risk,88.8,11.2,45,9,2172.7,667,241.41,Computer Accessories,3,3,2,5,332,3.25,1.12,270.65,94.73,0.4758,0.2969,0.7324,"Increase basket size, cross-sell complementary categories, and nurture into Champions.",Automated Email Sequences / SMS Alerts,"Category Bundles, Volume Discounts, Referral Multipliers",Trigger automated cross-sell bundles based on preferred product categories.,💎 Handpicked upgrades for your setup + Member Bonus,Unlock Your Bundle,2024-10-22 15:58:42,2026-07-06 17:12:44,21,11
CUST-0211,Potential Growth,Cluster 1,🟢 Low Churn Risk,92.2,7.8,9,6,2154.39,162,359.06,Electronics & Audio,5,3,2,1,532,2.75,2.69,966.08,338.13,-0.4692,-1.2795,0.4995,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2026-03-11 12:49:37,2026-08-11 12:42:52,12,7
CUST-0322,Hibernating,Cluster 2,🔴 High Churn Risk,4.2,95.8,423,4,2130.32,469,532.58,Electronics & Audio,1,2,2,3,122,2.0,0.04,19.68,6.89,-0.3535,1.6322,-0.372,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-05-08 11:51:05,2025-06-23 13:09:26,7,4
CUST-0201,Potential Growth,Cluster 1,🟢 Low Churn Risk,92.0,8.0,17,3,2077.67,165,692.56,Smart Office & Furniture,5,1,2,1,512,2.25,1.55,1070.53,374.69,-0.9845,-0.7853,0.3293,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2026-03-08 12:03:56,2026-08-03 16:17:25,12,4
CUST-0309,New Customers,Cluster 1,🟡 Moderate Watch,65.1,34.9,22,3,2025.42,50,675.14,Smart Office & Furniture,4,2,2,1,422,2.25,2.24,1510.63,528.72,-1.5481,-1.2298,-0.5413,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-01 14:22:18,2026-07-28 22:32:36,14,6
CUST-0414,Hibernating,Cluster 1,🟡 Moderate Watch,73.3,26.7,42,5,2018.28,173,403.66,Smart Office & Furniture,3,2,2,1,322,2.0,1.76,708.47,247.97,-0.6328,-0.3078,-0.044,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-02-28 10:41:18,2026-07-09 17:29:46,16,7
CUST-0013,New Customers,Cluster 1,🔴 High Churn Risk,29.9,70.1,14,3,1958.46,16,652.82,Smart Office & Furniture,5,1,2,1,512,2.25,1.49,972.23,340.28,-2.0645,-2.0447,-1.0675,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-08-04 17:12:49,2026-08-06 13:16:01,11,5
CUST-0359,Potential Growth,Cluster 1,🟢 Low Churn Risk,88.0,12.0,12,4,1925.56,81,481.39,Electronics & Audio,5,2,2,1,522,2.5,2.92,1406.1,492.13,-1.1414,-1.3784,0.0093,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2026-05-31 21:11:07,2026-08-08 11:38:27,11,4
CUST-0332,Hibernating,Cluster 2,🟡 Moderate Watch,53.9,46.1,245,4,1856.49,586,464.12,Electronics & Audio,2,2,2,4,222,2.5,0.39,181.29,63.45,-0.3013,1.4322,0.0543,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-01-11 16:53:17,2025-12-18 17:39:49,9,5
