InvoiceNo,CustomerID,PurchaseDate,ProductCategory,Product,Quantity,UnitPrice,TotalSpend
INV-102667,CUST-0142,2025-12-10 12:11:51,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),4,35.26,141.04
INV-102105,CUST-0371,2025-12-10 14:21:19,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,1,85.88,85.88
INV-103742,CUST-0206,2025-12-10 15:39:10,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,2,83.8,167.6
INV-102105,CUST-0371,2025-12-10 16:43:46,Computer Accessories,Custom Mechanical RGB Keyboard,2,144.36,288.72
INV-101995,CUST-0336,2025-12-10 17:08:12,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,4,77.04,308.16
INV-100828,CUST-0164,2025-12-10 17:25:40,Smart Office & Furniture,Smart LED Desk Bar Lamp,4,54.87,219.48
INV-101589,CUST-0027,2025-12-10 17:46:17,Wearables & Fitness,Heart Rate Performance Sensor Band,1,86.23,86.23
INV-101589,CUST-0027,2025-12-10 18:36:03,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,31.3,62.6
INV-101442,CUST-0226,2025-12-10 19:14:04,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,4,82.48,329.92
INV-103081,CUST-0158,2025-12-10 20:02:21,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,2,86.59,173.18
INV-102745,CUST-0116,2025-12-10 21:00:30,Computer Accessories,Premium Aluminum Monitor Arm,1,66.42,66.42
INV-102518,CUST-0258,2025-12-11 08:19:15,Smart Office & Furniture,Motorized Standing Desk Frame,3,410.16,1230.48
INV-102518,CUST-0258,2025-12-11 09:42:12,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,3,282.41,847.23
INV-102518,CUST-0258,2025-12-11 09:45:10,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,3,83.83,251.49
INV-102145,CUST-0068,2025-12-11 10:10:42,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),1,32.38,32.38
INV-101720,CUST-0356,2025-12-11 11:30:51,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,1,289.97,289.97
INV-102616,CUST-0289,2025-12-11 12:39:53,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,33.67,67.34
INV-100198,CUST-0418,2025-12-11 13:59:51,Electronics & Audio,Thunderbolt 4 Docking Station,3,204.46,613.38
INV-102774,CUST-0231,2025-12-11 14:00:10,Computer Accessories,Custom Mechanical RGB Keyboard,4,158.28,633.12
INV-101162,CUST-0128,2025-12-11 15:02:22,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,1,35.83,35.83
INV-101162,CUST-0128,2025-12-11 16:13:26,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,4,278.03,1112.12
INV-101237,CUST-0227,2025-12-11 18:53:17,Smart Office & Furniture,Smart LED Desk Bar Lamp,2,51.81,103.62
INV-102145,CUST-0068,2025-12-11 22:23:03,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,2,35.4,70.8
INV-101720,CUST-0356,2025-12-11 22:34:41,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,1,79.51,79.51
INV-102688,CUST-0320,2025-12-12 08:03:11,Computer Accessories,Premium Aluminum Monitor Arm,2,65.08,130.16
INV-102106,CUST-0371,2025-12-12 08:49:22,Computer Accessories,Custom Mechanical RGB Keyboard,1,148.21,148.21
INV-101486,CUST-0221,2025-12-12 09:24:20,Wearables & Fitness,Heart Rate Performance Sensor Band,2,85.8,171.6
INV-102106,CUST-0371,2025-12-12 10:07:37,Wearables & Fitness,Heart Rate Performance Sensor Band,1,86.47,86.47
INV-100341,CUST-0431,2025-12-12 10:29:32,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,6,40.73,244.38
INV-101138,CUST-0131,2025-12-12 10:50:33,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,1,276.52,276.52
INV-102579,CUST-0335,2025-12-12 11:07:01,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),1,33.31,33.31
INV-100162,CUST-0121,2025-12-12 13:53:15,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,2,38.48,76.96
INV-101364,CUST-0224,2025-12-12 14:52:10,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,3,84.13,252.39
INV-101138,CUST-0131,2025-12-12 15:14:03,Wearables & Fitness,Heart Rate Performance Sensor Band,3,86.16,258.48
INV-101740,CUST-0075,2025-12-12 15:24:19,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,1,36.49,36.49
INV-102688,CUST-0320,2025-12-12 16:27:55,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,2,80.9,161.8
INV-102579,CUST-0335,2025-12-12 19:38:39,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,3,313.39,940.17
INV-100072,CUST-0267,2025-12-13 08:19:36,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,3,96.32,288.96
INV-100631,CUST-0363,2025-12-13 09:38:47,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,4,97.2,388.8
INV-102809,CUST-0172,2025-12-13 10:09:50,Smart Office & Furniture,Motorized Standing Desk Frame,3,411.8,1235.4
INV-101263,CUST-0411,2025-12-13 10:12:56,Wearables & Fitness,Heart Rate Performance Sensor Band,4,85.45,341.8
INV-101263,CUST-0411,2025-12-13 12:50:49,Wearables & Fitness,Titanium GPS Smart Fitness Watch,1,258.37,258.37
INV-101263,CUST-0411,2025-12-13 15:25:10,Electronics & Audio,Thunderbolt 4 Docking Station,2,194.07,388.14
INV-100926,CUST-0264,2025-12-13 17:36:36,Wearables & Fitness,Heart Rate Performance Sensor Band,5,95.75,478.75
INV-102827,CUST-0407,2025-12-13 17:40:00,Computer Accessories,Premium Aluminum Monitor Arm,1,66.08,66.08
INV-100246,CUST-0242,2025-12-13 20:33:55,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,4,308.33,1233.32
INV-101921,CUST-0287,2025-12-13 20:53:44,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,1,79.26,79.26
INV-103855,CUST-0186,2025-12-14 11:20:57,Smart Office & Furniture,Motorized Standing Desk Frame,1,369.72,369.72
INV-101490,CUST-0039,2025-12-14 12:13:27,Computer Accessories,Custom Mechanical RGB Keyboard,4,150.07,600.28
INV-100283,CUST-0305,2025-12-14 13:51:43,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,1,40.72,40.72
INV-100483,CUST-0146,2025-12-14 14:02:49,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,35.4,70.8
INV-102883,CUST-0390,2025-12-14 15:06:57,Smart Office & Furniture,Smart LED Desk Bar Lamp,3,50.91,152.73
INV-102883,CUST-0390,2025-12-14 16:37:12,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,4,82.75,331.0
INV-100104,CUST-0170,2025-12-14 16:56:31,Wearables & Fitness,Heart Rate Performance Sensor Band,3,96.03,288.09
INV-101490,CUST-0039,2025-12-14 17:18:38,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,4,85.92,343.68
INV-100483,CUST-0146,2025-12-14 17:55:42,Wearables & Fitness,Titanium GPS Smart Fitness Watch,2,282.93,565.86
INV-103573,CUST-0033,2025-12-14 18:36:21,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,6,42.61,255.66
INV-102883,CUST-0390,2025-12-14 21:08:37,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),5,32.95,164.75
INV-100105,CUST-0170,2025-12-14 21:20:58,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,6,39.5,237.0
INV-101741,CUST-0075,2025-12-14 21:33:32,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,3,79.98,239.94
INV-102592,CUST-0365,2025-12-15 09:42:55,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,5,91.43,457.15
INV-100440,CUST-0355,2025-12-15 12:51:19,Computer Accessories,Premium Aluminum Monitor Arm,5,69.53,347.65
INV-102673,CUST-0293,2025-12-15 13:47:57,Computer Accessories,Premium Aluminum Monitor Arm,5,69.25,346.25
INV-102554,CUST-0229,2025-12-15 14:02:08,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),5,34.72,173.6
INV-102673,CUST-0293,2025-12-15 18:21:22,Electronics & Audio,4K Curved Ultra-Wide Gaming Monitor,4,540.45,2161.8
INV-102007,CUST-0155,2025-12-15 18:38:06,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,3,305.52,916.56
INV-100540,CUST-0101,2025-12-15 20:37:19,Wearables & Fitness,Heart Rate Performance Sensor Band,6,98.95,593.7
INV-102554,CUST-0229,2025-12-15 21:31:59,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,4,311.18,1244.72
INV-100484,CUST-0146,2025-12-16 10:07:57,Electronics & Audio,Thunderbolt 4 Docking Station,4,204.93,819.72
INV-100484,CUST-0146,2025-12-16 12:19:46,Computer Accessories,Custom Mechanical RGB Keyboard,6,159.07,954.42
INV-101721,CUST-0356,2025-12-16 13:20:24,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,1,36.63,36.63
INV-101804,CUST-0248,2025-12-16 14:43:55,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,2,77.25,154.5
INV-101922,CUST-0287,2025-12-16 15:09:16,Computer Accessories,Custom Mechanical RGB Keyboard,3,153.0,459.0
INV-102819,CUST-0103,2025-12-16 17:08:01,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),4,35.15,140.6
INV-100697,CUST-0421,2025-12-16 20:53:41,Electronics & Audio,Thunderbolt 4 Docking Station,2,208.72,417.44
INV-103711,CUST-0443,2025-12-16 22:18:22,Electronics & Audio,Thunderbolt 4 Docking Station,2,174.0,348.0
INV-102875,CUST-0368,2025-12-17 10:42:33,Electronics & Audio,4K Curved Ultra-Wide Gaming Monitor,4,539.45,2157.8
INV-102875,CUST-0368,2025-12-17 11:26:59,Smart Office & Furniture,Smart LED Desk Bar Lamp,5,53.79,268.95
INV-103850,CUST-0099,2025-12-17 11:58:11,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,1,287.86,287.86
INV-102177,CUST-0098,2025-12-17 20:07:18,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,3,300.76,902.28
INV-102177,CUST-0098,2025-12-17 22:56:36,Computer Accessories,Custom Mechanical RGB Keyboard,4,155.24,620.96
INV-102603,CUST-0019,2025-12-18 09:09:11,Computer Accessories,Premium Aluminum Monitor Arm,3,66.4,199.2
INV-102603,CUST-0019,2025-12-18 12:04:49,Smart Office & Furniture,Motorized Standing Desk Frame,3,410.54,1231.62
INV-101742,CUST-0075,2025-12-18 12:21:46,Computer Accessories,Custom Mechanical RGB Keyboard,2,153.95,307.9
INV-101742,CUST-0075,2025-12-18 16:44:32,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,1,296.83,296.83
INV-100675,CUST-0204,2025-12-18 16:51:19,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,6,40.63,243.78
INV-101907,CUST-0021,2025-12-18 16:57:31,Computer Accessories,Premium Aluminum Monitor Arm,1,66.74,66.74
INV-100043,CUST-0282,2025-12-18 17:09:20,Smart Office & Furniture,Motorized Standing Desk Frame,4,408.1,1632.4
INV-103790,CUST-0332,2025-12-18 17:39:49,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,2,78.52,157.04
INV-100614,CUST-0403,2025-12-18 17:59:10,Computer Accessories,Premium Aluminum Monitor Arm,4,73.54,294.16
INV-102795,CUST-0096,2025-12-18 18:52:30,Wearables & Fitness,Heart Rate Performance Sensor Band,4,89.89,359.56
INV-102519,CUST-0258,2025-12-19 08:31:31,Wearables & Fitness,Titanium GPS Smart Fitness Watch,4,253.02,1012.08
INV-100980,CUST-0171,2025-12-19 08:41:22,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,35.85,71.7
INV-101443,CUST-0226,2025-12-19 16:20:10,Electronics & Audio,Thunderbolt 4 Docking Station,4,182.93,731.72
INV-101289,CUST-0343,2025-12-19 17:52:29,Electronics & Audio,4K Curved Ultra-Wide Gaming Monitor,3,508.11,1524.33
INV-103013,CUST-0249,2025-12-19 19:20:00,Computer Accessories,Premium Aluminum Monitor Arm,3,67.29,201.87
INV-102721,CUST-0405,2025-12-19 20:05:12,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,5,80.77,403.85
INV-100615,CUST-0403,2025-12-20 08:20:36,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,35.0,70.0
INV-100134,CUST-0110,2025-12-20 08:46:29,Smart Office & Furniture,Smart LED Desk Bar Lamp,6,56.17,337.02
INV-101444,CUST-0226,2025-12-20 09:25:52,Wearables & Fitness,Heart Rate Performance Sensor Band,3,86.21,258.63
INV-101444,CUST-0226,2025-12-20 12:18:54,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,4,78.52,314.08
INV-101444,CUST-0226,2025-12-20 16:54:31,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,33.67,67.34
INV-101590,CUST-0027,2025-12-20 17:48:17,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,2,80.66,161.32
INV-100220,CUST-0174,2025-12-20 17:50:22,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),6,36.86,221.16
INV-100163,CUST-0121,2025-12-20 18:26:24,Wearables & Fitness,Heart Rate Performance Sensor Band,5,98.94,494.7
INV-100073,CUST-0267,2025-12-20 18:34:33,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),3,35.13,105.39
INV-100615,CUST-0403,2025-12-20 18:50:09,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,6,89.25,535.5
INV-100163,CUST-0121,2025-12-20 20:56:49,Smart Office & Furniture,Smart LED Desk Bar Lamp,4,53.12,212.48
INV-103598,CUST-0410,2025-12-21 08:31:51,Smart Office & Furniture,Motorized Standing Desk Frame,6,445.96,2675.76
INV-100798,CUST-0202,2025-12-21 10:47:04,Wearables & Fitness,Heart Rate Performance Sensor Band,2,94.5,189.0
INV-100074,CUST-0267,2025-12-21 11:51:07,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),5,35.66,178.3
INV-101430,CUST-0094,2025-12-21 13:09:15,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,1,35.53,35.53
INV-101430,CUST-0094,2025-12-21 14:02:22,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),4,31.69,126.76
INV-102178,CUST-0098,2025-12-21 15:09:52,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,4,87.47,349.88
INV-102178,CUST-0098,2025-12-21 17:39:17,Electronics & Audio,Thunderbolt 4 Docking Station,4,190.84,763.36
INV-100698,CUST-0421,2025-12-21 17:52:20,Wearables & Fitness,Heart Rate Performance Sensor Band,3,95.34,286.02
INV-100798,CUST-0202,2025-12-21 17:54:14,Wearables & Fitness,Titanium GPS Smart Fitness Watch,2,268.63,537.26
INV-103667,CUST-0253,2025-12-21 18:04:59,Wearables & Fitness,Heart Rate Performance Sensor Band,3,106.61,319.83
INV-102746,CUST-0116,2025-12-21 18:58:17,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,3,324.04,972.12
INV-103371,CUST-0081,2025-12-21 19:46:20,Computer Accessories,Premium Aluminum Monitor Arm,2,75.28,150.56
INV-102940,CUST-0348,2025-12-21 20:35:47,Computer Accessories,Premium Aluminum Monitor Arm,2,65.96,131.92
INV-100698,CUST-0421,2025-12-21 21:47:08,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,3,39.45,118.35
INV-103598,CUST-0410,2025-12-21 22:56:32,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,2,43.44,86.88
INV-101877,CUST-0077,2025-12-22 13:39:10,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,1,298.13,298.13
INV-103702,CUST-0276,2025-12-22 14:13:49,Computer Accessories,Custom Mechanical RGB Keyboard,2,146.67,293.34
INV-101877,CUST-0077,2025-12-22 15:17:03,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),4,31.8,127.2
INV-102674,CUST-0293,2025-12-22 15:24:54,Computer Accessories,Custom Mechanical RGB Keyboard,2,157.31,314.62
INV-103702,CUST-0276,2025-12-22 15:28:18,Smart Office & Furniture,Motorized Standing Desk Frame,2,357.0,714.0
INV-101379,CUST-0069,2025-12-22 15:53:07,Wearables & Fitness,Heart Rate Performance Sensor Band,2,86.11,172.22
INV-100909,CUST-0093,2025-12-22 17:04:41,Computer Accessories,Custom Mechanical RGB Keyboard,5,168.5,842.5
INV-100559,CUST-0005,2025-12-22 19:11:16,Wearables & Fitness,Heart Rate Performance Sensor Band,2,101.0,202.0
INV-100578,CUST-0008,2025-12-22 21:47:43,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,4,39.08,156.32
INV-100559,CUST-0005,2025-12-22 22:04:40,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,3,39.5,118.5
INV-101577,CUST-0440,2025-12-23 08:23:17,Wearables & Fitness,Titanium GPS Smart Fitness Watch,2,254.44,508.88
INV-102493,CUST-0061,2025-12-23 08:33:08,Computer Accessories,Premium Aluminum Monitor Arm,2,71.3,142.6
INV-100744,CUST-0003,2025-12-23 09:50:26,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,2,305.06,610.12
INV-100744,CUST-0003,2025-12-23 10:11:12,Computer Accessories,Premium Aluminum Monitor Arm,1,71.9,71.9
INV-100948,CUST-0022,2025-12-23 10:30:31,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),5,36.99,184.95
INV-101591,CUST-0027,2025-12-23 10:51:52,Computer Accessories,Premium Aluminum Monitor Arm,3,65.85,197.55
INV-102580,CUST-0335,2025-12-23 11:43:09,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,3,39.27,117.81
INV-100744,CUST-0003,2025-12-23 12:44:47,Wearables & Fitness,Heart Rate Performance Sensor Band,2,98.85,197.7
INV-101765,CUST-0073,2025-12-23 13:28:44,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,1,82.3,82.3
INV-102493,CUST-0061,2025-12-23 15:25:25,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),1,36.39,36.39
INV-100660,CUST-0241,2025-12-23 16:21:51,Computer Accessories,Custom Mechanical RGB Keyboard,4,165.05,660.2
INV-101591,CUST-0027,2025-12-23 17:01:10,Computer Accessories,Custom Mechanical RGB Keyboard,4,146.43,585.72
INV-101591,CUST-0027,2025-12-23 17:17:51,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,1,301.7,301.7
INV-100948,CUST-0022,2025-12-23 18:56:34,Smart Office & Furniture,Motorized Standing Desk Frame,5,424.19,2120.95
INV-102941,CUST-0348,2025-12-23 19:49:40,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,4,89.41,357.64
INV-100660,CUST-0241,2025-12-23 20:02:27,Wearables & Fitness,Heart Rate Performance Sensor Band,5,98.27,491.35
INV-101778,CUST-0197,2025-12-23 20:33:20,Wearables & Fitness,Heart Rate Performance Sensor Band,2,90.9,181.8
INV-101526,CUST-0051,2025-12-24 08:12:37,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,4,85.34,341.36
INV-101445,CUST-0226,2025-12-24 09:07:14,Smart Office & Furniture,Smart LED Desk Bar Lamp,1,49.87,49.87
INV-100463,CUST-0154,2025-12-24 09:46:24,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),4,36.2,144.8
INV-100463,CUST-0154,2025-12-24 11:36:09,Computer Accessories,Premium Aluminum Monitor Arm,6,69.4,416.4
INV-100106,CUST-0170,2025-12-24 11:47:09,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,1,88.33,88.33
INV-102327,CUST-0290,2025-12-24 12:05:10,Computer Accessories,Custom Mechanical RGB Keyboard,4,165.83,663.32
INV-101349,CUST-0315,2025-12-24 15:39:41,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,1,36.21,36.21
INV-100463,CUST-0154,2025-12-24 17:55:40,Computer Accessories,Custom Mechanical RGB Keyboard,5,171.07,855.35
INV-100298,CUST-0292,2025-12-24 18:23:45,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,5,87.7,438.5
INV-101105,CUST-0314,2025-12-24 18:40:24,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,3,323.36,970.08
INV-100298,CUST-0292,2025-12-24 20:42:14,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,4,90.61,362.44
INV-102327,CUST-0290,2025-12-24 22:14:22,Wearables & Fitness,Heart Rate Performance Sensor Band,3,99.56,298.68
INV-101654,CUST-0376,2025-12-25 08:33:14,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),3,32.23,96.69
INV-100021,CUST-0042,2025-12-25 09:46:27,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),5,35.08,175.4
INV-101173,CUST-0366,2025-12-25 09:54:56,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),4,32.6,130.4
INV-102456,CUST-0270,2025-12-25 10:26:35,Computer Accessories,Premium Aluminum Monitor Arm,4,76.2,304.8
INV-101173,CUST-0366,2025-12-25 11:53:36,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),4,32.02,128.08
INV-103123,CUST-0251,2025-12-25 13:37:57,Wearables & Fitness,Heart Rate Performance Sensor Band,3,92.55,277.65
INV-102456,CUST-0270,2025-12-25 13:47:14,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,3,352.52,1057.56
INV-101517,CUST-0234,2025-12-25 13:53:46,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,4,35.62,142.48
INV-100085,CUST-0331,2025-12-25 14:16:52,Smart Office & Furniture,Smart LED Desk Bar Lamp,3,55.97,167.91
INV-103123,CUST-0251,2025-12-25 15:28:27,Smart Office & Furniture,Smart LED Desk Bar Lamp,5,52.39,261.95
INV-100085,CUST-0331,2025-12-25 16:29:43,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,4,304.05,1216.2
INV-101173,CUST-0366,2025-12-25 18:33:33,Wearables & Fitness,Titanium GPS Smart Fitness Watch,1,251.13,251.13
INV-100661,CUST-0241,2025-12-26 08:02:11,Electronics & Audio,Thunderbolt 4 Docking Station,4,207.49,829.96
INV-100811,CUST-0263,2025-12-26 08:38:45,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,2,293.01,586.02
INV-100768,CUST-0060,2025-12-26 10:35:23,Electronics & Audio,Thunderbolt 4 Docking Station,4,200.66,802.64
INV-102396,CUST-0169,2025-12-26 11:02:23,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,4,41.66,166.64
INV-100768,CUST-0060,2025-12-26 14:07:07,Computer Accessories,Custom Mechanical RGB Keyboard,1,166.33,166.33
INV-102747,CUST-0116,2025-12-26 14:55:11,Computer Accessories,Custom Mechanical RGB Keyboard,4,157.61,630.44
INV-101527,CUST-0051,2025-12-26 19:05:37,Computer Accessories,Custom Mechanical RGB Keyboard,4,144.08,576.32
INV-100661,CUST-0241,2025-12-26 20:19:56,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,5,306.36,1531.8
INV-102604,CUST-0019,2025-12-26 20:54:53,Wearables & Fitness,Titanium GPS Smart Fitness Watch,3,251.1,753.3
